"ID";"NOM";"PARENT"
"00000";"CP Inconnu";"D000"
"01000";"Saint-Denis-lès-Bourg";"D001"
"01090";"Montmerle-sur-Saône";"D001"
"01100";"Martignat";"D001"
"01110";"Hauteville-Lompnes";"D001"
"01120";"Thil";"D001"
"01130";"Échallon";"D001"
"01140";"Valeins";"D001"
"01150";"Saint-Sorlin-en-Bugey";"D001"
"01160";"Saint-Martin-du-Mont";"D001"
"01170";"Chevry";"D001"
"01190";"Boissey";"D001"
"01200";"Billiat";"D001"
"01210";"Ornex";"D001"
"01220";"Sauverny";"D001"
"01230";"Arandas";"D001"
"01240";"Saint-André-le-Bouchoux";"D001"
"01250";"Tossiat";"D001"
"01260";"Ruffieu";"D001"
"01270";"Verjon";"D001"
"01280";"Prévessin-Moëns";"D001"
"01290";"Crottet";"D001"
"01300";"Marignieu";"D001"
"01310";"Saint-Martin-le-Châtel";"D001"
"01320";"Villette-sur-Ain";"D001"
"01330";"Versailleux";"D001"
"01340";"Malafretaz";"D001"
"01350";"Lavours";"D001"
"01360";"Béligneux";"D001"
"01370";"Treffort-Cuisiat";"D001"
"01380";"Saint-Cyr-sur-Menthon";"D001"
"01390";"Saint-André-de-Corcy";"D001"
"01400";"Châtillon-sur-Chalaronne";"D001"
"01410";"Chézery-Forens";"D001"
"01420";"Surjoux";"D001"
"01430";"Peyriat";"D001"
"01440";"Viriat";"D001"
"01450";"Serrières-sur-Ain";"D001"
"01460";"Béard-Géovreissiat";"D001"
"01470";"Bénonces";"D001"
"01480";"Jassans-Riottier";"D001"
"01500";"Saint-Maurice-de-Rémens";"D001"
"01510";"Cheignieu-la-Balme";"D001"
"01540";"Vonnas";"D001"
"01550";"Pougny";"D001"
"01560";"Lescheroux";"D001"
"01570";"Manziat";"D001"
"01580";"Matafelon-Granges";"D001"
"01590";"Dortan";"D001"
"01600";"Parcieux";"D001"
"01630";"Saint-Genis-Pouilly";"D001"
"01640";"Saint-Jean-le-Vieux";"D001"
"01660";"Vandeins";"D001"
"01680";"Lhuis";"D001"
"01700";"Saint-Maurice-de-Beynost";"D001"
"01710";"Thoiry";"D001"
"01750";"Replonges";"D001"
"01800";"Saint-Éloi";"D001"
"01851";"Marboz";"D001"
"01960";"Péronnas";"D001"
"01990";"Relevant";"D001"
"02000";"Chivy-lès-Étouvelles";"D002"
"02100";"Saint-Quentin";"D002"
"02110";"Ribeauville";"D002"
"02120";"Flavigny-le-Grand-et-Beaurai";"D002"
"02130";"Loupeigne";"D002"
"02140";"Marfontaine";"D002"
"02150";"Lappion";"D002"
"02160";"Craonne";"D002"
"02170";"Nouvion-en-Thiérache";"D002"
"02190";"Proviseux-et-Plesnoy";"D002"
"02200";"Pommiers";"D002"
"02210";"Armentières-sur-Ourcq";"D002"
"02220";"Maast-et-Violaine";"D002"
"02230";"Fresnoy-le-Grand";"D002"
"02240";"Surfontaine";"D002"
"02250";"Toulis-et-Attencourt";"D002"
"02260";"Englancourt";"D002"
"02270";"Montigny-sur-Crécy";"D002"
"02290";"Tartiers";"D002"
"02300";"Ugny-le-Gay";"D002"
"02310";"Crouttes-sur-Marne";"D002"
"02320";"Vaudesson";"D002"
"02330";"Monthurel";"D002"
"02340";"Montcornet";"D002"
"02350";"Goudelancourt-lès-Pierrepont";"D002"
"02360";"Parfondeval";"D002"
"02370";"Ostel";"D002"
"02380";"Jumencourt";"D002"
"02390";"Mont-d'Origny";"D002"
"02400";"Lucy-le-Bocage";"D002"
"02410";"Saint-Nicolas-aux-Bois";"D002"
"02420";"Bellicourt";"D002"
"02430";"Gauchy";"D002"
"02440";"Remigny";"D002"
"02450";"Boué";"D002"
"02460";"Ferté-Milon";"D002"
"02470";"Dammard";"D002"
"02480";"Dury";"D002"
"02490";"Vendelles";"D002"
"02500";"Bucilly";"D002"
"02510";"Étreux";"D002"
"02520";"Flavy-le-Martel";"D002"
"02540";"Épine-aux-Bois";"D002"
"02550";"Origny-en-Thiérache";"D002"
"02570";"Essises";"D002"
"02580";"Étréaupont";"D002"
"02590";"Foreste";"D002"
"02600";"Oigny-en-Valois";"D002"
"02610";"Moÿ-de-l'Aisne";"D002"
"02620";"Buironfosse";"D002"
"02630";"Wassigny";"D002"
"02640";"Tugny-et-Pont";"D002"
"02650";"Crézancy";"D002"
"02670";"Folembray";"D002"
"02680";"Castres";"D002"
"02690";"Essigny-le-Grand";"D002"
"02700";"Condren";"D002"
"02720";"Mesnil-Saint-Laurent";"D002"
"02760";"Holnon";"D002"
"02790";"Seraucourt-le-Grand";"D002"
"02800";"Versigny";"D002"
"02810";"Montigny-l'Allier";"D002"
"02820";"Courtrizy-et-Fussigny";"D002"
"02830";"Saint-Michel";"D002"
"02840";"Parfondru";"D002"
"02850";"Barzy-sur-Marne";"D002"
"02860";"Lierval";"D002"
"02870";"Bucy-lès-Cerny";"D002"
"02880";"Vregny";"D002"
"03000";"Avermes";"D003"
"03100";"Montluçon";"D003"
"03110";"Broût-Vernet";"D003"
"03120";"Andelaroche";"D003"
"03130";"Loddes";"D003"
"03140";"Chezelle";"D003"
"03150";"Créchy";"D003"
"03160";"Bourbon-l'Archambault";"D003"
"03170";"Saint-Angel";"D003"
"03190";"Reugny";"D003"
"03200";"Vichy";"D003"
"03210";"Meillers";"D003"
"03220";"Sorbier";"D003"
"03230";"Garnat-sur-Engièvre";"D003"
"03240";"Theil";"D003"
"03250";"Saint-Clément";"D003"
"03260";"Marcenat";"D003"
"03270";"Saint-Yorre";"D003"
"03290";"Diou";"D003"
"03300";"Saint-Étienne-de-Vicq";"D003"
"03310";"Saint-Genest";"D003"
"03320";"Couleuvre";"D003"
"03330";"Bellenaves";"D003"
"03340";"Neuilly-le-Réal";"D003"
"03350";"Cérilly";"D003"
"03360";"Saint-Bonnet-Tronçais";"D003"
"03370";"Chambérat";"D003"
"03380";"Archignat";"D003"
"03390";"Beaune-d'Allier";"D003"
"03400";"Saint-Ennemond";"D003"
"03410";"Saint-Victor";"D003"
"03420";"Terjat";"D003"
"03430";"Vieure";"D003"
"03440";"Buxières-les-Mines";"D003"
"03450";"Lalizolle";"D003"
"03460";"Aurouër";"D003"
"03470";"Pierrefitte-sur-Loire";"D003"
"03500";"Montord";"D003"
"03510";"Molinet";"D003"
"03600";"Malicorne";"D003"
"03630";"Désertines";"D003"
"03700";"Serbannes";"D003"
"03800";"Saint-Priest-d'Andelot";"D003"
"04000";"Entrages";"D004"
"04100";"Manosque";"D004"
"04110";"Reillanne";"D004"
"04120";"Demandolx";"D004"
"04130";"Volx";"D004"
"04140";"Montclar";"D004"
"04150";"Banon";"D004"
"04160";"Château-Arnoux-Saint-Auban";"D004"
"04170";"Thorame-Basse";"D004"
"04180";"Villeneuve";"D004"
"04190";"Mées";"D004"
"04200";"Sisteron";"D004"
"04210";"Valensole";"D004"
"04220";"Corbières";"D004"
"04230";"Saint-Étienne-les-Orgues";"D004"
"04240";"Ubraye";"D004"
"04250";"Châteaufort";"D004"
"04260";"Allos";"D004"
"04270";"Bras-d'Asse";"D004"
"04280";"Céreste";"D004"
"04290";"Sourribes";"D004"
"04300";"Forcalquier";"D004"
"04310";"Ganagobie";"D004"
"04320";"Val-de-Chalvagne";"D004"
"04330";"Saint-Jacques";"D004"
"04340";"Bréole";"D004"
"04350";"Malijai";"D004"
"04360";"Moustiers-Sainte-Marie";"D004"
"04370";"Beauvezer";"D004"
"04380";"Hautes-Duyes";"D004"
"04400";"Faucon-de-Barcelonnette";"D004"
"04410";"Saint-Jurs";"D004"
"04420";"Javie";"D004"
"04500";"Riez";"D004"
"04510";"Mirabeau";"D004"
"04530";"Larche";"D004"
"04600";"Montfort";"D004"
"04660";"Champtercier";"D004"
"04700";"Brillanne";"D004"
"04800";"Gréoux-les-Bains";"D004"
"04850";"Jausiers";"D004"
"04860";"Pierrevert";"D004"
"04870";"Saint-Michel-l'Observatoire";"D004"
"05000";"Pelleautier";"D005"
"05100";"Briançon";"D005"
"05110";"Monêtier-Allemont";"D005"
"05120";"Saint-Martin-de-Queyrières";"D005"
"05130";"Tallard";"D005"
"05140";"Montbrand";"D005"
"05150";"Ribeyret";"D005"
"05160";"Réallon";"D005"
"05170";"Orcières";"D005"
"05190";"Remollon";"D005"
"05200";"Crévoux";"D005"
"05220";"Monêtier-les-Bains";"D005"
"05230";"Prunières";"D005"
"05240";"Salle-les-Alpes";"D005"
"05250";"Cluse";"D005"
"05260";"Saint-Michel-de-Chaillol";"D005"
"05290";"Vallouise";"D005"
"05300";"Lagrand";"D005"
"05310";"Champcella";"D005"
"05320";"Grave";"D005"
"05330";"Saint-Chaffrey";"D005"
"05340";"Pelvoux";"D005"
"05350";"Château-Ville-Vieille";"D005"
"05380";"Châteauroux-les-Alpes";"D005"
"05400";"Veynes";"D005"
"05460";"Abriès";"D005"
"05470";"Aiguilles";"D005"
"05480";"Villar-d'Arêne";"D005"
"05500";"Motte-en-Champsaur";"D005"
"05560";"Vars";"D005"
"05600";"Ceillac";"D005"
"05700";"Étoile-Saint-Cyrice";"D005"
"05800";"Saint-Maurice-en-Valgodemard";"D005"
"06000";"Nice";"D006"
"06110";"Cannet";"D006"
"06130";"Grasse";"D006"
"06140";"Coursegoules";"D006"
"06190";"Roquebrune-Cap-Martin";"D006"
"06210";"Mandelieu-la-Napoule";"D006"
"06220";"Vallauris";"D006"
"06230";"Villefranche-sur-Mer";"D006"
"06240";"Beausoleil";"D006"
"06250";"Mougins";"D006"
"06260";"Ascros";"D006"
"06270";"Villeneuve-Loubet";"D006"
"06310";"Beaulieu-sur-Mer";"D006"
"06320";"Turbie";"D006"
"06330";"Roquefort-les-Pins";"D006"
"06340";"Cantaron";"D006"
"06360";"Èze";"D006"
"06370";"Mouans-Sartoux";"D006"
"06380";"Sospel";"D006"
"06390";"Coaraze";"D006"
"06400";"Cannes";"D006"
"06410";"Biot";"D006"
"06420";"Tournefort";"D006"
"06430";"Tende";"D006"
"06440";"Touët-de-l'Escarène";"D006"
"06450";"Saint-Martin-Vésubie";"D006"
"06460";"Escragnolles";"D006"
"06470";"Beuil";"D006"
"06480";"Colle-sur-Loup";"D006"
"06500";"Castellar";"D006"
"06510";"Conségudes";"D006"
"06530";"Tignet";"D006"
"06540";"Breil-sur-Roya";"D006"
"06550";"Roquette-sur-Siagne";"D006"
"06560";"Valbonne";"D006"
"06570";"Saint-Paul-de-Vence";"D006"
"06580";"Pégomas";"D006"
"06590";"Théoule-sur-Mer";"D006"
"06600";"Antibes";"D006"
"06610";"Gaude";"D006"
"06620";"Bar-sur-Loup";"D006"
"06640";"Saint-Jeannet";"D006"
"06650";"Opio";"D006"
"06660";"Saint-Dalmas-le-Selvage";"D006"
"06670";"Levens";"D006"
"06690";"Tourrette-Levens";"D006"
"06700";"Saint-Laurent-du-Var";"D006"
"06710";"Thiéry";"D006"
"06730";"Saint-André-de-la-Roche";"D006"
"06740";"Châteauneuf-Grasse";"D006"
"06750";"Séranon";"D006"
"06790";"Aspremont";"D006"
"06800";"Cagnes-sur-Mer";"D006"
"06810";"Auribeau-sur-Siagne";"D006"
"06830";"Revest-les-Roches";"D006"
"06850";"Gars";"D006"
"06910";"Aiglun";"D006"
"06950";"Falicon";"D006"
"07000";"Saint-Julien-en-Saint-Alban";"D007"
"07100";"Annonay";"D007"
"07110";"Beaumont";"D007"
"07120";"Pradons";"D007"
"07130";"Saint-Romain-de-Lerps";"D007"
"07140";"Malarce-sur-la-Thines";"D007"
"07150";"Orgnac-l'Aven";"D007"
"07160";"Saint-Cierge-sous-le-Cheylar";"D007"
"07170";"Mirabel";"D007"
"07190";"Saint-Pierreville";"D007"
"07200";"Lentillères";"D007"
"07210";"Saint-Vincent-de-Barrès";"D007"
"07220";"Saint-Thomé";"D007"
"07230";"Lablachère";"D007"
"07240";"Vernoux-en-Vivarais";"D007"
"07250";"Rompon";"D007"
"07260";"Dompnac";"D007"
"07270";"Saint-Prix";"D007"
"07290";"Quintenas";"D007"
"07300";"Saint-Jean-de-Muzols";"D007"
"07310";"Lachapelle-sous-Chanéac";"D007"
"07320";"Rochepaule";"D007"
"07330";"Mayres";"D007"
"07340";"Saint-Étienne-de-Valoux";"D007"
"07350";"Cruas";"D007"
"07360";"Saint-Fortunat-sur-Eyrieux";"D007"
"07370";"Sarras";"D007"
"07380";"Jaujac";"D007"
"07400";"Alba-la-Romaine";"D007"
"07410";"Vaudevant";"D007"
"07430";"Savas";"D007"
"07440";"Champis";"D007"
"07450";"Burzet";"D007"
"07460";"Beaulieu";"D007"
"07470";"Coucouron";"D007"
"07500";"Guilherand-Granges";"D007"
"07510";"Issanlas";"D007"
"07520";"Lafarre";"D007"
"07530";"Antraigues-sur-Volane";"D007"
"07560";"Roux";"D007"
"07570";"Labatie-d'Andaure";"D007"
"07580";"Saint-Jean-le-Centenier";"D007"
"07590";"Cellier-du-Luc";"D007"
"07600";"Saint-Andéol-de-Vals";"D007"
"07610";"Sécheras";"D007"
"07630";"Béage";"D007"
"07660";"Lespéron";"D007"
"07690";"Vocance";"D007"
"07700";"Gras";"D007"
"07790";"Saint-Alban-d'Ay";"D007"
"07800";"Saint-Laurent-du-Pape";"D007"
"08000";"Charleville-Mézières";"D008"
"08090";"Arreux";"D008"
"08110";"Escombres-et-le-Chesnois";"D008"
"08120";"Bogny-sur-Meuse";"D008"
"08130";"Alland'Huy-et-Sausseuil";"D008"
"08140";"Pouru-aux-Bois";"D008"
"08150";"Murtin-et-Bogny";"D008"
"08160";"Vendresse";"D008"
"08170";"Fépin";"D008"
"08190";"Vieux-lès-Asfeld";"D008"
"08200";"Fleigneux";"D008"
"08210";"Euilly-et-Lombut";"D008"
"08220";"Hannogne-Saint-Rémy";"D008"
"08230";"Sévigny-la-Forêt";"D008"
"08240";"Authe";"D008"
"08250";"Autry";"D008"
"08260";"Flaignes-Havys";"D008"
"08270";"Novion-Porcien";"D008"
"08290";"Rumigny";"D008"
"08300";"Amagne";"D008"
"08310";"Saint-Clément-à-Arnes";"D008"
"08320";"Vireux-Wallerand";"D008"
"08330";"Vrigne-aux-Bois";"D008"
"08350";"Bosseval-et-Briancourt";"D008"
"08360";"Château-Porcien";"D008"
"08370";"Herbeuval";"D008"
"08380";"Auge";"D008"
"08390";"Montgon";"D008"
"08400";"Savigny-sur-Aisne";"D008"
"08410";"Boulzicourt";"D008"
"08430";"Yvernaumont";"D008"
"08440";"Vivier-au-Court";"D008"
"08450";"Raucourt-et-Flaba";"D008"
"08460";"Saint-Marcel";"D008"
"08500";"Mazures";"D008"
"08600";"Rancennes";"D008"
"08700";"Nouzonville";"D008"
"08800";"Haulmé";"D008"
"09000";"Saint-Paul-de-Jarrat";"D009"
"09100";"Madière";"D009"
"09110";"Prades";"D009"
"09120";"Malléon";"D009"
"09130";"Monesple";"D009"
"09140";"Aulus-les-Bains";"D009"
"09160";"Prat-Bonrepaux";"D009"
"09190";"Lorp-Sentaraille";"D009"
"09200";"Saint-Girons";"D009"
"09210";"Lézat-sur-Lèze";"D009"
"09220";"Goulier";"D009"
"09230";"Barjac";"D009"
"09240";"Cadarcet";"D009"
"09250";"Caussou";"D009"
"09270";"Mazères";"D009"
"09290";"Camarade";"D009"
"09300";"Lieurac";"D009"
"09310";"Aulos";"D009"
"09320";"Massat";"D009"
"09330";"Montgaillard";"D009"
"09340";"Verniolle";"D009"
"09350";"Fornex";"D009"
"09390";"Hospitalet-près-l'Andorre";"D009"
"09400";"Génat";"D009"
"09420";"Clermont";"D009"
"09460";"Artigues";"D009"
"09500";"Sainte-Foi";"D009"
"09600";"Peyrat";"D009"
"09700";"Canté";"D009"
"09800";"Saint-Jean-du-Castillonnais";"D009"
"10000";"Troyes";"D010"
"10100";"Saint-Loup-de-Buffigny";"D010"
"10110";"Chacenay";"D010"
"10120";"Saint-Pouange";"D010"
"10130";"Chamoy";"D010"
"10140";"Champ-sur-Barse";"D010"
"10150";"Pont-Sainte-Marie";"D010"
"10160";"Saint-Benoist-sur-Vanne";"D010"
"10170";"Orvilliers-Saint-Julien";"D010"
"10180";"Saint-Lyé";"D010"
"10190";"Neuville-sur-Vanne";"D010"
"10200";"Meurville";"D010"
"10210";"Praslin";"D010"
"10220";"Brévonnes";"D010"
"10230";"Mailly-le-Camp";"D010"
"10240";"Coclois";"D010"
"10250";"Mussy-sur-Seine";"D010"
"10260";"Villemoyenne";"D010"
"10270";"Courteranges";"D010"
"10280";"Rilly-Sainte-Syre";"D010"
"10290";"Marcilly-le-Hayer";"D010"
"10300";"Sainte-Savine";"D010"
"10310";"Bayel";"D010"
"10320";"Crésantignes";"D010"
"10330";"Balignicourt";"D010"
"10340";"Bragelogne-Beauvoir";"D010"
"10350";"Saint-Lupien";"D010"
"10360";"Essoyes";"D010"
"10370";"Villenauxe-la-Grande";"D010"
"10380";"Boulages";"D010"
"10390";"Clérey";"D010"
"10400";"Louptière-Thénard";"D010"
"10410";"Thennelières";"D010"
"10420";"Noës-près-Troyes";"D010"
"10430";"Rosières-près-Troyes";"D010"
"10440";"Rivière-de-Corps";"D010"
"10450";"Bréviandes";"D010"
"10500";"Yèvres-le-Petit";"D010"
"10510";"Maizières-la-Grande-Paroisse";"D010"
"10600";"Payns";"D010"
"10700";"Champigny-sur-Aube";"D010"
"10800";"Villy-le-Maréchal";"D010"
"11000";"Carcassonne";"D011"
"11100";"Bages";"D011"
"11110";"Vinassan";"D011"
"11120";"Moussan";"D011"
"11130";"Sigean";"D011"
"11140";"Salvezines";"D011"
"11150";"Villepinte";"D011"
"11160";"Caunes-Minervois";"D011"
"11170";"Alzonne";"D011"
"11190";"Serpent";"D011"
"11200";"Saint-André-de-Roquelongue";"D011"
"11210";"Port-la-Nouvelle";"D011"
"11220";"Serviès-en-Val";"D011"
"11230";"Saint-Benoît";"D011"
"11240";"Montgradail";"D011"
"11250";"Pomas";"D011"
"11260";"Fa";"D011"
"11270";"Ribouisse";"D011"
"11290";"Lavalette";"D011"
"11300";"Ajac";"D011"
"11310";"Saint-Denis";"D011"
"11320";"Soupex";"D011"
"11330";"Villerouge-Termenès";"D011"
"11340";"Espezel";"D011"
"11350";"Padern";"D011"
"11360";"Saint-Jean-de-Barrou";"D011"
"11370";"Leucate";"D011"
"11380";"Labastide-Esparbairenque";"D011"
"11390";"Martys";"D011"
"11400";"Laurabuc";"D011"
"11410";"Salles-sur-l'Hers";"D011"
"11420";"Peyrefitte-sur-l'Hers";"D011"
"11430";"Gruissan";"D011"
"11440";"Peyriac-de-Mer";"D011"
"11480";"Palme";"D011"
"11490";"Portel-des-Corbières";"D011"
"11500";"Saint-Louis-et-Parahou";"D011"
"11510";"Treilles";"D011"
"11540";"Roquefort-des-Corbières";"D011"
"11560";"Fleury";"D011"
"11570";"Mas-des-Cours";"D011"
"11580";"Véraza";"D011"
"11590";"Cuxac-d'Aude";"D011"
"11600";"Villarzel-Cabardès";"D011"
"11610";"Ventenac-Cabardès";"D011"
"11620";"Villemoustaussou";"D011"
"11700";"Blomac";"D011"
"11800";"Fontiès-d'Aude";"D011"
"12000";"Rodez";"D012"
"12100";"Roque-Sainte-Marguerite";"D012"
"12110";"Viviez";"D012"
"12120";"Meljac";"D012"
"12130";"Pierrefiche";"D012"
"12140";"Saint-Hippolyte";"D012"
"12150";"Lavernhe";"D012"
"12160";"Moyrazès";"D012"
"12170";"Selve";"D012"
"12190";"Nayrac";"D012"
"12200";"Toulonjac";"D012"
"12210";"Alpuech";"D012"
"12220";"Roussennac";"D012"
"12230";"Couvertoirade";"D012"
"12240";"Capelle-Bleys";"D012"
"12250";"Roquefort-sur-Soulzon";"D012"
"12260";"Ambeyrac";"D012"
"12270";"Najac";"D012"
"12290";"Prades-Salars";"D012"
"12300";"Livinhac-le-Haut";"D012"
"12310";"Bertholène";"D012"
"12320";"Conques";"D012"
"12330";"Marcillac-Vallon";"D012"
"12340";"Bozouls";"D012"
"12350";"Prévinquières";"D012"
"12360";"Camarès";"D012"
"12370";"Belmont-sur-Rance";"D012"
"12380";"Serre";"D012"
"12390";"Escandolières";"D012"
"12400";"Rebourguil";"D012"
"12410";"Curan";"D012"
"12420";"Graissac";"D012"
"12430";"Alrance";"D012"
"12440";"Tayrac";"D012"
"12450";"Calmont";"D012"
"12460";"Huparlac";"D012"
"12470";"Prades-d'Aubrac";"D012"
"12480";"Broquiès";"D012"
"12490";"Viala-du-Tarn";"D012"
"12500";"Lassouts";"D012"
"12510";"Druelle";"D012"
"12520";"Verrières";"D012"
"12540";"Fondamente";"D012"
"12550";"Bastide-Solages";"D012"
"12560";"Campagnac";"D012"
"12580";"Campuac";"D012"
"12600";"Lacroix-Barrez";"D012"
"12620";"Castelnau-Pégayrols";"D012"
"12630";"Montrozier";"D012"
"12640";"Rivière-sur-Tarn";"D012"
"12700";"Sonnac";"D012"
"12720";"Saint-André-de-Vézines";"D012"
"12740";"Sébazac-Concourès";"D012"
"12780";"Vézins-de-Lévézou";"D012"
"12800";"Quins";"D012"
"12850";"Onet-le-Château";"D012"
"13001";"Marseille 1er Arrondissement";"D013"
"13002";"Marseille 2e Arrondissement";"D013"
"13003";"Marseille 3e Arrondissement";"D013"
"13004";"Marseille 4e Arrondissement";"D013"
"13005";"Marseille 5e Arrondissement";"D013"
"13006";"Marseille 6e Arrondissement";"D013"
"13007";"Marseille 7e Arrondissement";"D013"
"13008";"Marseille 8e Arrondissement";"D013"
"13009";"Marseille 9e Arrondissement";"D013"
"13010";"Marseille 10e Arrondissement";"D013"
"13011";"Marseille 11e Arrondissement";"D013"
"13012";"Marseille 12e Arrondissement";"D013"
"13013";"Marseille 13e Arrondissement";"D013"
"13014";"Marseille 14e Arrondissement";"D013"
"13015";"Marseille 15e Arrondissement";"D013"
"13016";"Marseille 16e Arrondissement";"D013"
"13080";"Aix-en-Provence";"D013"
"13100";"Tholonet";"D013"
"13103";"Saint-Étienne-du-Grès";"D013"
"13105";"Mimet";"D013"
"13109";"Simiane-Collongue";"D013"
"13110";"Port-de-Bouc";"D013"
"13111";"Coudoux";"D013"
"13112";"Destrousse";"D013"
"13113";"Lamanon";"D013"
"13114";"Puyloubier";"D013"
"13115";"Saint-Paul-lès-Durance";"D013"
"13116";"Vernègues";"D013"
"13119";"Saint-Savournin";"D013"
"13120";"Gardanne";"D013"
"13121";"Aurons";"D013"
"13122";"Ventabren";"D013"
"13124";"Peypin";"D013"
"13126";"Vauvenargues";"D013"
"13127";"Vitrolles";"D013"
"13130";"Berre-l'Étang";"D013"
"13140";"Miramas";"D013"
"13150";"Saint-Pierre-de-Mézoargues";"D013"
"13160";"Châteaurenard";"D013"
"13170";"Pennes-Mirabeau";"D013"
"13180";"Gignac-la-Nerthe";"D013"
"13190";"Allauch";"D013"
"13200";"Arles";"D013"
"13210";"Saint-Rémy-de-Provence";"D013"
"13220";"Châteauneuf-les-Martigues";"D013"
"13230";"Port-Saint-Louis-du-Rhône";"D013"
"13240";"Septèmes-les-Vallons";"D013"
"13250";"Cornillon-Confoux";"D013"
"13260";"Cassis";"D013"
"13270";"Fos-sur-Mer";"D013"
"13300";"Salon-de-Provence";"D013"
"13310";"Saint-Martin-de-Crau";"D013"
"13320";"Bouc-Bel-Air";"D013"
"13330";"Pélissanne";"D013"
"13340";"Rognac";"D013"
"13350";"Charleval";"D013"
"13360";"Roquevaire";"D013"
"13370";"Mallemort";"D013"
"13380";"Plan-de-Cuques";"D013"
"13390";"Auriol";"D013"
"13400";"Aubagne";"D013"
"13410";"Lambesc";"D013"
"13420";"Gémenos";"D013"
"13430";"Eyguières";"D013"
"13440";"Cabannes";"D013"
"13450";"Grans";"D013"
"13460";"Saintes-Maries-de-la-Mer";"D013"
"13470";"Carnoux-en-Provence";"D013"
"13480";"Cabriès";"D013"
"13490";"Jouques";"D013"
"13500";"Martigues";"D013"
"13510";"Éguilles";"D013"
"13520";"Paradou";"D013"
"13530";"Trets";"D013"
"13550";"Noves";"D013"
"13560";"Sénas";"D013"
"13570";"Barbentane";"D013"
"13580";"Fare-les-Oliviers";"D013"
"13590";"Meyreuil";"D013"
"13600";"Ceyreste";"D013"
"13610";"Puy-Sainte-Réparade";"D013"
"13620";"Carry-le-Rouet";"D013"
"13630";"Eyragues";"D013"
"13640";"Roque-d'Anthéron";"D013"
"13650";"Meyrargues";"D013"
"13660";"Orgon";"D013"
"13670";"Verquières";"D013"
"13680";"Lançon-Provence";"D013"
"13690";"Graveson";"D013"
"13700";"Marignane";"D013"
"13710";"Fuveau";"D013"
"13720";"Belcodène";"D013"
"13730";"Saint-Victoret";"D013"
"13740";"Rove";"D013"
"13750";"Plan-d'Orgon";"D013"
"13760";"Saint-Cannat";"D013"
"13770";"Venelles";"D013"
"13780";"Cuges-les-Pins";"D013"
"13790";"Rousset";"D013"
"13800";"Istres";"D013"
"13810";"Eygalières";"D013"
"13820";"Ensuès-la-Redonne";"D013"
"13821";"Penne-sur-Huveaune";"D013"
"13830";"Roquefort-la-Bédoule";"D013"
"13840";"Rognes";"D013"
"13850";"Gréasque";"D013"
"13860";"Peyrolles-en-Provence";"D013"
"13870";"Rognonas";"D013"
"13880";"Velaux";"D013"
"13890";"Mouriès";"D013"
"13910";"Maillane";"D013"
"13920";"Saint-Mitre-les-Remparts";"D013"
"13930";"Aureille";"D013"
"13940";"Mollégès";"D013"
"13950";"Cadolive";"D013"
"13960";"Sausset-les-Pins";"D013"
"13980";"Alleins";"D013"
"13990";"Fontvieille";"D013"
"14000";"Caen";"D014"
"14100";"Saint-Martin-de-Mailloc";"D014"
"14110";"Condé-sur-Noireau";"D014"
"14111";"Louvigny";"D014"
"14112";"Biéville-Beuville";"D014"
"14113";"Cricqueboeuf";"D014"
"14114";"Ver-sur-Mer";"D014"
"14117";"Tracy-sur-Mer";"D014"
"14120";"Mondeville";"D014"
"14121";"Sallenelles";"D014"
"14123";"Fleury-sur-Orne";"D014"
"14130";"Breuil-en-Auge";"D014"
"14140";"Montviette";"D014"
"14150";"Ouistreham";"D014"
"14160";"Grangues";"D014"
"14170";"Ouville-la-Bien-Tournée";"D014"
"14190";"Fontaine-le-Pin";"D014"
"14200";"Hérouville-Saint-Clair";"D014"
"14210";"Noyers-Bocage";"D014"
"14220";"Boulon";"D014"
"14230";"Vouilly";"D014"
"14240";"Sept-Vents";"D014"
"14250";"Chouain";"D014"
"14260";"Jurques";"D014"
"14270";"Mesnil-Mauger";"D014"
"14280";"Saint-Germain-la-Blanche-Her";"D014"
"14290";"Meulles";"D014"
"14310";"Saint-Louet-sur-Seulles";"D014"
"14320";"Feuguerolles-Bully";"D014"
"14330";"Cartigny-l'Épinay";"D014"
"14340";"Cambremer";"D014"
"14350";"Tourneur";"D014"
"14360";"Trouville-sur-Mer";"D014"
"14370";"Bellengreville";"D014"
"14380";"Landelles-et-Coupigny";"D014"
"14390";"Varaville";"D014"
"14400";"Vienne-en-Bessin";"D014"
"14410";"Bernières-le-Patry";"D014"
"14420";"Bons-Tassilly";"D014"
"14430";"Gerrots";"D014"
"14440";"Plumetot";"D014"
"14450";"Grandcamp-Maisy";"D014"
"14460";"Colombelles";"D014"
"14470";"Reviers";"D014"
"14480";"Sainte-Croix-sur-Mer";"D014"
"14490";"Vaubadon";"D014"
"14500";"Coulonces";"D014"
"14510";"Houlgate";"D014"
"14520";"Commes";"D014"
"14530";"Luc-sur-Mer";"D014"
"14540";"Conteville";"D014"
"14550";"Blainville-sur-Orne";"D014"
"14570";"Vey";"D014"
"14590";"Moyaux";"D014"
"14600";"Barneville-la-Bertran";"D014"
"14610";"Colomby-sur-Thaon";"D014"
"14620";"Moutiers-en-Auge";"D014"
"14630";"Frénouville";"D014"
"14640";"Villers-sur-Mer";"D014"
"14650";"Carpiquet";"D014"
"14670";"Saint-Samson";"D014"
"14680";"Bretteville-sur-Laize";"D014"
"14690";"Pierrepont";"D014"
